fullVisitorId,hits,newVisits,pageviews,totalTransactionRevenue,transactions,timeOnSite,browser_name,browser_width,browser_height,deviceCategory,operatingSystem,language,country,city,paymentMethod,itemCount
8f6hja3fn6447bgz,357,1,29,627000.0,3,2095,Firefox,1408,613,Desktop,Windows 10,fr,France,Lyon,,8
8f6hja3fn6447bgz,357,1,29,627000.0,3,2095,Firefox,1408,613,Desktop,Windows 10,fr,France,Lyon,CREDIT_CARD,8
8f6hja3fn6447bgz,357,1,29,627000.0,3,2095,Firefox,1408,613,Desktop,Windows 10,fr,France,Lyon,CREDIT_CARD,8
9xnc8dty44t1473c,355,1,36,295500.0,3,1807,Chrome Mobile,360,670,Mobile Phone,Android,fr,France,Rochefort,CREDIT_CARD,8
9xnc8dty44t1473c,355,1,36,295500.0,3,1807,Chrome Mobile,360,670,Mobile Phone,Android,fr,France,Rochefort,,8
9xnc8dty44t1473c,355,1,36,295500.0,3,1807,Chrome Mobile,360,670,Mobile Phone,Android,fr,France,Rochefort,CREDIT_CARD,8
pvmqw58k4jnmd4tt,324,0,31,73150.0,3,3723,Chrome Mobile,360,657,Mobile Phone,Android,fr-RE,Réunion,,CREDIT_CARD,4
pvmqw58k4jnmd4tt,324,0,31,73150.0,3,3723,Chrome Mobile,360,657,Mobile Phone,Android,fr-RE,Réunion,,,4
pvmqw58k4jnmd4tt,324,0,31,73150.0,3,3723,Chrome Mobile,360,657,Mobile Phone,Android,fr-RE,Réunion,,CREDIT_CARD,4
51x8322x60bczfv3,343,1,34,518400.0,3,2508,Chrome Mobile,360,730,Mobile Phone,Android,fr-FR,France,Muizon,PayPal,7
51x8322x60bczfv3,343,1,34,518400.0,3,2508,Chrome Mobile,360,730,Mobile Phone,Android,fr-FR,France,Muizon,,7
51x8322x60bczfv3,343,1,34,518400.0,3,2508,Chrome Mobile,360,730,Mobile Phone,Android,fr-FR,France,Muizon,PayPal,7
ngb7xwdxbsehhhjt,350,1,30,402000.0,3,2043,Chrome,1074,494,Desktop,Windows 10,fr-FR,France,Montchevrel,CREDIT_CARD,10
ngb7xwdxbsehhhjt,350,1,30,402000.0,3,2043,Chrome,1074,494,Desktop,Windows 10,fr-FR,France,Montchevrel,CREDIT_CARD,10
ngb7xwdxbsehhhjt,350,1,30,402000.0,3,2043,Chrome,1074,494,Desktop,Windows 10,fr-FR,France,Montchevrel,,10
fweyycg3yk5tbv74,377,1,42,276600.0,3,1700,Safari,414,715,Mobile Phone,iOS,fr-fr,France,,CREDIT_CARD,9
fweyycg3yk5tbv74,377,1,42,276600.0,3,1700,Safari,414,715,Mobile Phone,iOS,fr-fr,France,,,9
fweyycg3yk5tbv74,377,1,42,276600.0,3,1700,Safari,414,715,Mobile Phone,iOS,fr-fr,France,,CREDIT_CARD,9
vhd1nyq6j63gn78b,704,1,59,551100.0,6,4840,Chrome,1584,715,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD,6
vhd1nyq6j63gn78b,704,1,59,551100.0,6,4840,Chrome,1584,715,Desktop,Windows 10,fr-FR,France,Paris,,6
vhd1nyq6j63gn78b,704,1,59,551100.0,6,4840,Chrome,1584,715,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD,6
vhd1nyq6j63gn78b,704,1,59,551100.0,6,4840,Chrome,1584,715,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD,8
vhd1nyq6j63gn78b,704,1,59,551100.0,6,4840,Chrome,1584,715,Desktop,Windows 10,fr-FR,France,Paris,,8
vhd1nyq6j63gn78b,704,1,59,551100.0,6,4840,Chrome,1584,715,Desktop,Windows 10,fr-FR,France,Paris,CREDIT_CARD,8
sfyen4kd4thr4kzp,309,1,39,288730.0,3,1096,Safari,1680,881,Desktop,OS X,fr-fr,France,Pantin,CREDIT_CARD,7
sfyen4kd4thr4kzp,309,1,39,288730.0,3,1096,Safari,1680,881,Desktop,OS X,fr-fr,France,Pantin,,7
sfyen4kd4thr4kzp,309,1,39,288730.0,3,1096,Safari,1680,881,Desktop,OS X,fr-fr,France,Pantin,CREDIT_CARD,7
19032721262328828,329,0,27,285000.0,3,1942,Safari,1112,698,Tablet,iOS,fr-fr,France,Ajaccio,,8
19032721262328828,329,0,27,285000.0,3,1942,Safari,1112,698,Tablet,iOS,fr-fr,France,Ajaccio,CREDIT_CARD,8
19032721262328828,329,0,27,285000.0,3,1942,Safari,1112,698,Tablet,iOS,fr-fr,France,Ajaccio,CREDIT_CARD,8
25mp60ymh0zpjxqm,314,0,32,300610.0,3,941,Safari,1024,666,Tablet,iOS,fr-FR,France,Tourcoing,CREDIT_CARD,8
25mp60ymh0zpjxqm,314,0,32,300610.0,3,941,Safari,1024,666,Tablet,iOS,fr-FR,France,Tourcoing,CREDIT_CARD,8
25mp60ymh0zpjxqm,314,0,32,300610.0,3,941,Safari,1024,666,Tablet,iOS,fr-FR,France,Tourcoing,,8
e4y95b8nr7mb4n51,319,1,30,232050.0,3,1257,Chrome,1920,937,Desktop,Windows 10,fr-FR,France,Granville,,7
e4y95b8nr7mb4n51,319,1,30,232050.0,3,1257,Chrome,1920,937,Desktop,Windows 10,fr-FR,France,Granville,CREDIT_CARD,7
e4y95b8nr7mb4n51,319,1,30,232050.0,3,1257,Chrome,1920,937,Desktop,Windows 10,fr-FR,France,Granville,CREDIT_CARD,7
g1scxqdyk51jfgv2,317,1,29,238720.0,3,1943,Chrome,1920,937,Desktop,Windows 10,fr-FR,France,Chasseneuil-du-Poitou,CREDIT_CARD,7
g1scxqdyk51jfgv2,317,1,29,238720.0,3,1943,Chrome,1920,937,Desktop,Windows 10,fr-FR,France,Chasseneuil-du-Poitou,CREDIT_CARD,7
g1scxqdyk51jfgv2,317,1,29,238720.0,3,1943,Chrome,1920,937,Desktop,Windows 10,fr-FR,France,Chasseneuil-du-Poitou,,7
vfbfg3medkd1k2dx,328,1,30,350260.0,3,1274,Safari,375,619,Mobile Phone,iOS,fr-fr,France,Paris,,8
vfbfg3medkd1k2dx,328,1,30,350260.0,3,1274,Safari,375,619,Mobile Phone,iOS,fr-fr,France,Paris,PayPal,8
vfbfg3medkd1k2dx,328,1,30,350260.0,3,1274,Safari,375,619,Mobile Phone,iOS,fr-fr,France,Paris,PayPal,8
mqjf2hn96n060d4g,345,0,34,871380.0,3,2407,Firefox,1536,711,Desktop,Windows 10,fr,France,Arles,CREDIT_CARD,10
mqjf2hn96n060d4g,345,0,34,871380.0,3,2407,Firefox,1536,711,Desktop,Windows 10,fr,France,Arles,,10
mqjf2hn96n060d4g,345,0,34,871380.0,3,2407,Firefox,1536,711,Desktop,Windows 10,fr,France,Arles,CREDIT_CARD,10
q8a1c19486xbr6mr,358,0,36,283770.0,3,3151,Safari,1024,612,Tablet,iOS,fr-FR,France,Courbevoie,PayPal,10
q8a1c19486xbr6mr,358,0,36,283770.0,3,3151,Safari,1024,612,Tablet,iOS,fr-FR,France,Courbevoie,,10
q8a1c19486xbr6mr,358,0,36,283770.0,3,3151,Safari,1024,612,Tablet,iOS,fr-FR,France,Courbevoie,PayPal,10
aj42cpyyv5ae1b1z,279,0,22,526890.0,3,1569,Chrome,1600,757,Desktop,Windows 10,fr-FR,France,Cagnes-sur-Mer,CREDIT_CARD,7
aj42cpyyv5ae1b1z,279,0,22,526890.0,3,1569,Chrome,1600,757,Desktop,Windows 10,fr-FR,France,Cagnes-sur-Mer,CREDIT_CARD,7
aj42cpyyv5ae1b1z,279,0,22,526890.0,3,1569,Chrome,1600,757,Desktop,Windows 10,fr-FR,France,Cagnes-sur-Mer,,7
n6bg30ktngxep98c,268,1,29,116950.0,3,954,Chrome Mobile,375,643,Mobile Phone,iOS,fr-fr,France,,,5
